Date,Day_of_Week,Is_Holiday,Holiday_Name,Is_Festival,Festival_Name,Is_Working_Day,Season,Is_Festival_Season,Is_Harvest_Season,Month,Year,Quarter,Repo_Rate,CRR,WPI_Inflation,CPI_Inflation,Money_Supply_Growth,GDP_Growth_Rate,Industrial_Production_Index,Employment_Rate,AP_GSDP,Rice_Production,Cotton_Production,Rice_Price,Credit_Growth
2023-09-08,Friday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-09,Saturday,False,,False,,False,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-10,Sunday,False,,False,,False,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-11,Monday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-12,Tuesday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-13,Wednesday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-14,Thursday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-15,Friday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-16,Saturday,False,,False,,False,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-17,Sunday,False,,False,,False,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-18,Monday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-19,Tuesday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-20,Wednesday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-21,Thursday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-22,Friday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-23,Saturday,False,,False,,False,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-24,Sunday,False,,False,,False,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-25,Monday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-26,Tuesday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-27,Wednesday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-28,Thursday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-29,Friday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-30,Saturday,False,,False,,False,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-10-01,Sunday,False,,False,,False,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-02,Monday,True,Gandhi Jayanti,False,,False,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-03,Tuesday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-04,Wednesday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-05,Thursday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-06,Friday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-07,Saturday,False,,False,,False,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-08,Sunday,False,,False,,False,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-09,Monday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-10,Tuesday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-11,Wednesday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-12,Thursday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-13,Friday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-14,Saturday,False,,False,,False,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-15,Sunday,False,,False,,False,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-16,Monday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-17,Tuesday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-18,Wednesday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-19,Thursday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-20,Friday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-21,Saturday,False,,False,,False,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-22,Sunday,False,,False,,False,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-23,Monday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-24,Tuesday,True,Dussehra,False,,False,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-25,Wednesday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-26,Thursday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-27,Friday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-28,Saturday,False,,False,,False,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-29,Sunday,False,,False,,False,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-30,Monday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-10-31,Tuesday,False,,False,,True,Summer,True,False,10,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-01,Wednesday,True,AP Formation Day,False,,False,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-02,Thursday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-03,Friday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-04,Saturday,False,,False,,False,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-05,Sunday,False,,False,,False,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-06,Monday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-07,Tuesday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-08,Wednesday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-09,Thursday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-10,Friday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-11,Saturday,False,,False,,False,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-12,Sunday,True,Diwali,False,,False,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-13,Monday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-14,Tuesday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-15,Wednesday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-16,Thursday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-17,Friday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-18,Saturday,False,,False,,False,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-19,Sunday,False,,False,,False,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-20,Monday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-21,Tuesday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-22,Wednesday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-23,Thursday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-24,Friday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-25,Saturday,False,,False,,False,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-26,Sunday,False,,False,,False,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-27,Monday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-28,Tuesday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-29,Wednesday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-11-30,Thursday,False,,False,,True,Summer,True,True,11,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-01,Friday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-02,Saturday,False,,False,,False,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-03,Sunday,False,,False,,False,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-04,Monday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-05,Tuesday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-06,Wednesday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-07,Thursday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-08,Friday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-09,Saturday,False,,False,,False,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-10,Sunday,False,,False,,False,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-11,Monday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-12,Tuesday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-13,Wednesday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-14,Thursday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-15,Friday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-16,Saturday,False,,False,,False,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-17,Sunday,False,,False,,False,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-18,Monday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-19,Tuesday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-20,Wednesday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-21,Thursday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-22,Friday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-23,Saturday,False,,False,,False,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-24,Sunday,False,,False,,False,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-25,Monday,True,Christmas,False,,False,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-26,Tuesday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-27,Wednesday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-28,Thursday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-29,Friday,False,,False,,True,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-30,Saturday,False,,False,,False,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2023-12-31,Sunday,False,,False,,False,Winter,False,True,12,2023,Q4,6.0,4.5,1.84,5.4,11.2,7.6,131.2,46.8,15.12,8.2,1.35,2285,15.8
2024-01-01,Monday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-02,Tuesday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-03,Wednesday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-04,Thursday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-05,Friday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-06,Saturday,False,,False,,False,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-07,Sunday,False,,False,,False,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-08,Monday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-09,Tuesday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-10,Wednesday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-11,Thursday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-12,Friday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-13,Saturday,False,,False,,False,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-14,Sunday,False,,False,,False,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-15,Monday,False,,True,Sankranti,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-16,Tuesday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-17,Wednesday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-18,Thursday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-19,Friday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-20,Saturday,False,,False,,False,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-21,Sunday,False,,False,,False,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-22,Monday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-23,Tuesday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-24,Wednesday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-25,Thursday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-26,Friday,True,Republic Day,False,,False,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-27,Saturday,False,,False,,False,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-28,Sunday,False,,False,,False,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-29,Monday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-30,Tuesday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-01-31,Wednesday,False,,False,,True,Winter,False,True,1,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-01,Thursday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-02,Friday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-03,Saturday,False,,False,,False,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-04,Sunday,False,,False,,False,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-05,Monday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-06,Tuesday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-07,Wednesday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-08,Thursday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-09,Friday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
